2.657413482663481194e-02,1.192378997801597264e-02,1.243400573729282893e-02,1.192665100096518792e-02,1.111888885496986439e-02,1.038265228270494195e-02,1.041793823241194024e-02,1.230430603026170383e-02,1.438045501707612903e-02,1.836776733396685776e-02,2.461338043210543197e-02,3.938484191890775227e-02,5.195999145502857436e-02,5.464553833002601391e-02,2.967262268063576569e-02,2.619075775143986720e-02,1.776409149168227744e-02,1.921176910398558410e-02,1.300334930418681721e-02,1.264953613280043673e-02,1.278877258299561566e-02,1.378536224363919628e-02,1.391887664793594465e-02,1.169872283934431274e-02,2.908411025998202670e-01,2.280406951902122226e-01
2.966529392754876579e-02,1.320924849263428215e-02,1.584033161062715217e-02,1.588070628762959860e-02,1.497564061149138717e-02,1.380477497842039214e-02,1.288288652019782543e-02,1.640557708866142647e-02,1.956489556410299230e-02,2.522744401369634432e-02,3.419398686465670301e-02,5.570696059412781620e-02,6.897677110226577146e-02,9.013310185154858878e-02,4.473850667512940804e-02,4.150853251493355489e-02,2.684916020662801023e-02,2.837330426347042800e-02,2.046996124024120373e-02,2.057762704558106781e-02,1.869347545213348796e-02,1.945050064592938888e-02,1.719961240304290415e-02,1.230081826007919932e-02,6.898013565868263419e-02,2.543907461231750822e-01
9.915433067306753459e-03,6.715163009820781896e-03,6.851006071479046403e-03,8.853858405628547285e-03,9.345780555339263870e-03,1.141155746845853337e-02,1.104622476585170356e-02,1.679605070535980862e-02,2.583646198040460973e-02,3.783025687662458503e-02,4.892830188398080565e-02,7.581190288735878413e-02,8.199035625302567021e-02,1.019659489192696333e-01,6.905898513015613915e-02,5.576783347341242314e-02,3.969763629369799790e-02,3.824592924240723113e-02,2.368222051214548957e-02,2.136844672896889841e-02,1.813967553865544410e-02,1.574558038114685574e-02,1.478172388916287709e-02,8.786121947090502413e-03,6.545414704435277564e-02,1.759733969685247923e-01
6.170457014311785116e-02,2.605945967210239120e-02,2.409136387655538836e-02,1.971888092505828805e-02,1.507845624450778778e-02,1.256597090421736687e-02,1.111851849488655966e-02,1.166397130045955521e-02,1.203859353274717991e-02,1.345662905912635605e-02,1.511886015603171318e-02,1.742968035897903348e-02,1.810910402907872987e-02,1.846316988532786460e-02,1.615022316072139280e-02,1.494271327859846010e-02,1.321562327108890579e-02,1.312843588306359353e-02,1.242597489498972925e-02,1.394218483796651371e-02,1.699374341885246872e-02,2.310217688477226444e-02,2.756149280401815060e-02,2.503483065266669944e-02,7.395581584178043122e-02,4.729295564889309800e-01
3.092575073239238123e-02,1.650333404539441884e-02,1.466560363768132542e-02,1.350402832029962141e-02,1.184463500975432848e-02,1.166534423827012522e-02,1.090812683104428436e-02,1.343345642088562657e-02,1.641559600828512711e-02,2.178001403806516592e-02,2.945899963376096692e-02,4.941272735590990922e-02,5.842399597162396818e-02,6.514167785638318164e-02,4.264450073238120614e-02,3.387451171871769251e-02,2.248573303220511785e-02,2.161026000974501649e-02,1.505184173582548891e-02,1.545429229734854304e-02,1.646709442137101603e-02,1.869678497312670176e-02,2.021503448484400153e-02,1.561737060545385566e-02,9.192562103262717776e-02,3.218736648556500546e-01
3.161247532079874273e-02,1.341737105131974098e-02,1.494246668310504275e-02,1.399675314658078117e-02,1.241959988893175798e-02,1.200506694223916690e-02,1.156161309228895262e-02,1.355233526652198026e-02,1.645406589337012129e-02,2.130699345999920169e-02,3.000640115989209808e-02,4.874232632028864531e-02,5.929459988888657190e-02,6.054687499994163002e-02,3.778516010608400783e-02,3.063784088101685968e-02,2.120962641903187396e-02,1.917359482969523826e-02,1.479689813670834186e-02,1.492800623147623115e-02,1.575128794420989006e-02,1.744701690521516593e-02,1.738049882772263119e-02,1.346750061696628566e-02,1.561005753330183266e-01,2.814630506537266763e-01
6.693389497154286771e-02,3.807981703472752832e-02,2.194873233193185905e-02,1.547534955227552154e-02,1.039956994161559366e-02,7.280175070461326718e-03,5.293059508720068806e-03,4.760680475624502229e-03,4.343866647274071194e-03,4.281539345838492397e-03,4.700950145082072838e-03,5.699918281980095522e-03,5.819378943064954304e-03,6.305445328566029219e-03,5.048944244764053298e-03,4.891827505728532470e-03,4.359448472632965893e-03,5.075346782177735452e-03,5.292193851755685671e-03,7.165042694198382744e-03,1.045627047278268294e-02,1.688290777636233808e-02,2.506812720308612685e-02,4.034697262444669752e-02,8.134102382976972356e-02,5.927495169631573635e-01
4.262853488079432207e-02,1.658238458791427145e-02,2.108047955989647212e-02,1.884596810792613791e-02,1.662841536231337083e-02,1.655492763476392945e-02,1.517158173045414504e-02,1.787609161576265288e-02,2.034883251418446309e-02,2.195344915858817025e-02,3.036981285661303001e-02,3.906155364358689097e-02,3.474031375219070739e-02,4.284092248898666022e-02,3.251872321934994731e-02,2.724375798470224375e-02,2.465715148645107949e-02,2.258011373637240291e-02,2.004438335719392963e-02,1.922471254991171483e-02,1.979404054905847463e-02,2.326896023746770348e-02,2.311552432280403538e-02,1.644429226471697328e-02,6.751584023924089850e-02,3.489092321579478351e-01
1.107608126447066736e-02,5.738957582999563815e-03,6.568274358494472637e-03,7.555759797356968212e-03,7.825074007955830011e-03,1.016126791418246744e-02,1.060798751747740569e-02,1.542785692144910646e-02,2.289384531527311958e-02,3.331374036820528711e-02,4.747197315397404943e-02,8.596466854028285420e-02,1.130307467054685044e-01,1.049769693599406223e-01,6.858321488480707828e-02,4.891045302487114638e-02,3.337572538493042279e-02,2.967799852512064893e-02,1.800557865146678801e-02,1.626144852568368188e-02,1.434632525031399354e-02,1.319639631934424809e-02,1.327120582228837747e-02,6.478502954961519282e-03,1.072191170338946536e-01,1.480608308126490913e-01
1.206145966707287791e-02,7.318822023034880428e-03,7.177123346125177661e-03,7.411011523674927541e-03,7.636363636350599129e-03,9.512590695673046534e-03,9.468203158327838376e-03,1.362185232605442331e-02,1.958344003411082584e-02,2.782415706354618087e-02,3.892957746472226754e-02,7.179854886884882992e-02,9.085616730671641772e-02,9.409816474589142998e-02,6.130089628670712387e-02,4.583525394785175483e-02,3.139735381983543155e-02,3.006231327352955687e-02,1.780793854030250298e-02,1.667605633799969927e-02,1.623559539049725109e-02,1.534101579169382633e-02,1.613316261200830812e-02,7.771233461361039437e-03,1.457157490394439259e-01,1.784259496369126341e-01
4.331326541057794327e-02,2.822373160404158254e-02,2.234485952425717056e-02,1.521817433344630453e-02,1.165483173804087239e-02,1.063857157545231892e-02,1.094730884003618405e-02,1.252958732102848680e-02,1.480652464733448609e-02,1.843418750619488927e-02,2.158588041548850298e-02,2.962591334735996396e-02,3.769167438461341890e-02,3.451425336993781817e-02,2.527786353780387893e-02,2.307811052764384765e-02,1.782957702971815425e-02,1.595142533683298336e-02,1.517958217537332226e-02,1.456210764620559373e-02,1.438201090853167240e-02,1.640166718101778234e-02,1.916743850958156636e-02,2.193320983814535038e-02,4.160234640267569672e-02,4.631058968757962302e-01
4.353284938086640632e-02,3.037255170489918873e-02,2.005433045678612150e-02,1.277222298300721183e-02,9.405104323501289193e-03,9.005615668983637384e-03,8.697438706927162685e-03,1.051225859459306751e-02,1.148244532699307929e-02,1.499794548674841452e-02,2.119572661255084145e-02,2.998447701193918472e-02,4.156964799295108370e-02,3.531479705936042129e-02,2.461991507984500130e-02,2.221156919118144266e-02,1.539743414126606633e-02,1.341140483023545507e-02,1.282929279079544731e-02,1.336574898400486565e-02,1.377665160008016525e-02,1.621923937341666552e-02,1.991736291809435497e-02,2.201753184470144065e-02,4.968497466043824556e-02,4.776514632644198732e-01
2.061461067359534119e-02,9.982638888854773046e-03,1.273034230091887355e-02,1.222796369199670614e-02,1.141458880136081433e-02,1.129497484685553638e-02,1.063880686785515471e-02,1.556006671035802154e-02,2.026260389319409216e-02,2.735742016613572705e-02,3.726829068228733333e-02,5.525139435676655608e-02,6.036745406803516178e-02,1.059882163163481938e-01,4.485523293947925316e-02,5.685080380557998997e-02,2.999234470680913617e-02,3.599354768141679872e-02,2.208757108478890535e-02,2.089826662285071412e-02,1.716972878384333268e-02,1.775412839014054930e-02,1.477744969373777362e-02,9.705818022713986679e-03,1.221395177161180151e-01,1.968162182845417107e-01
4.610819327706875553e-02,2.898634453766288713e-02,2.309348739483669394e-02,1.649684873940915342e-02,1.177521008397176827e-02,9.968487394905627130e-03,9.422268907513537545e-03,1.008928571423272323e-02,1.151260504195634159e-02,1.427521008395863863e-02,1.913865546208435436e-02,2.796218487380271872e-02,3.980042016785818870e-02,3.346638655444608007e-02,2.214285714274084535e-02,1.828256302511406181e-02,1.485819327723288640e-02,1.421218487387493519e-02,1.235819327724601777e-02,1.268382352934514790e-02,1.396533613438043393e-02,1.740546218478253304e-02,2.277836134441817845e-02,2.555672268894140439e-02,5.368172268879368297e-02,4.699789915941702811e-01
2.999114891396101670e-02,1.494430292293648550e-02,1.510081602686034162e-02,1.586719053572888116e-02,1.534907819170507927e-02,1.510081602686034162e-02,1.525193212720061739e-02,1.785868485807036096e-02,2.191723155292346278e-02,2.777837744469270273e-02,4.028323474785046321e-02,6.848797547564608457e-02,9.565109451181051659e-02,8.254177280729166344e-02,4.939337679693561745e-02,3.392016752280816588e-02,2.562497301484378126e-02,2.121562108705789956e-02,1.721644143162419371e-02,1.670912309476755425e-02,1.560273736013339900e-02,1.545162125979312323e-02,1.469064375450816751e-02,1.249406329599059805e-02,3.571197271255713984e-02,2.658456025200452988e-01
5.123009531647174097e-02,1.629450053670195020e-02,1.862949242551702189e-02,2.102451110948633933e-02,2.242984431368568940e-02,2.326013090884438902e-02,2.148454839671886177e-02,2.223463112272188943e-02,2.282329725671350742e-02,2.463872948999184728e-02,2.742820997068905198e-02,3.330831376155474893e-02,3.415524644276462379e-02,3.713136485797502440e-02,3.021718602453622032e-02,2.702315521011041874e-02,2.459433992718871101e-02,2.529650210243835143e-02,2.379381451618211782e-02,2.578680500067301318e-02,2.478400442280211807e-02,2.394615142489288709e-02,2.080105001492054198e-02,1.480038820689632238e-02,6.799926151905724692e-02,3.148844257199609475e-01
3.941496598630517961e-02,1.860544217682855855e-02,1.844444444440261968e-02,1.867346938771275930e-02,1.712925170064142841e-02,1.661451247161765260e-02,1.488662131515898664e-02,1.617913832195877824e-02,1.843083900222577953e-02,2.259183673464264935e-02,2.934693877544365670e-02,4.512925170057793811e-02,5.505895691597492009e-02,5.020181405884308057e-02,3.566439909288964677e-02,2.853287981852940455e-02,2.301587301582082648e-02,2.159410430834105693e-02,1.843990929701034079e-02,2.053287981854754266e-02,2.162811791378315557e-02,2.281632653056050661e-02,2.187074829927013533e-02,1.529251700676804472e-02,5.822902494317861583e-02,3.316757369606991301e-01
4.110846667047030750e-02,1.719953738218673103e-02,1.792835158952326910e-02,1.693334097990053036e-02,1.588910554184784843e-02,1.640620519584006995e-02,1.317027011526582768e-02,1.474116342642334265e-02,1.673691957713638670e-02,1.899218137675680318e-02,2.292395480872908009e-02,3.114784653321904170e-02,2.817906367684226004e-02,3.269962340615133189e-02,2.726099673107603566e-02,2.489438167879370889e-02,2.109021047197478030e-02,2.387260805565566066e-02,1.913746630726848030e-02,2.198916097951578510e-02,2.501194777387881485e-02,2.602177362312610084e-02,2.827273422414584153e-02,1.849133069525601969e-02,1.034543403872495992e-01,3.564470187912884280e-01
5.132551776733821486e-02,1.954169165721674623e-02,2.184359982524109595e-02,1.937508792973609631e-02,1.765629280789402997e-02,1.766925087558697191e-02,1.474581824643341095e-02,1.543814929174189970e-02,1.619804740430643222e-02,1.701348009269784689e-02,2.084166351969772568e-02,2.700415028395430211e-02,2.424547022975383215e-02,2.817639262203345055e-02,2.263311637824663020e-02,1.902429452576294422e-02,1.783816854372707525e-02,1.863971758816176938e-02,1.735362936963751046e-02,1.983232260404410585e-02,2.188802748590260375e-02,2.431303729700987765e-02,2.659967345668183200e-02,1.989063390866233419e-02,9.677686577658775602e-02,3.841359005114808323e-01
4.685981389870463171e-02,2.273965438337865325e-02,2.171871254546654112e-02,1.660855542720847053e-02,1.237551482924843099e-02,1.075965917756896081e-02,1.040445422649174771e-02,1.171631545685053455e-02,1.371134694587623250e-02,1.710540652442077078e-02,2.285079212880771968e-02,3.295561027693678924e-02,4.231951012220541014e-02,3.778356468866418683e-02,2.614896816227620102e-02,2.072283117956294149e-02,1.534136721216921087e-02,1.407199982565094862e-02,1.180130314453158545e-02,1.184815533133011349e-02,1.331691690817699524e-02,1.817429013487091224e-02,2.245963084832698631e-02,2.287476301507673435e-02,6.514960012196262251e-02,4.381812634831460662e-01
4.897418996446355199e-02,2.260036314792205486e-02,2.212466421249323703e-02,1.735834742809861525e-02,1.340869896857960902e-02,1.148724836665144557e-02,1.079701853877433788e-02,1.183236328058999941e-02,1.328744237719579370e-02,1.623491029083317175e-02,2.089966172517981197e-02,3.008199847441581087e-02,3.620908367322881599e-02,3.330928929124660903e-02,2.440988458857284993e-02,1.985084402876594739e-02,1.558509932675066975e-02,1.468137498754821038e-02,1.219198753024969273e-02,1.334340695783447876e-02,1.480055881668614938e-02,1.947567406226217643e-02,2.388651212148885927e-02,2.222622956254122206e-02,8.369295758290666576e-02,4.272501906936838068e-01
6.018840243994279249e-02,2.080804571074789527e-02,2.293683885413368498e-02,2.160759786888209397e-02,1.833024476873664974e-02,1.543239904253902034e-02,1.329897305226882334e-02,1.386765500732998861e-02,1.453825959384814556e-02,1.654235194192860137e-02,1.990309628599339770e-02,2.645664427456317913e-02,2.955563276965888705e-02,2.859894988802849647e-02,2.221836151647663821e-02,1.958149949810069484e-02,1.619566056674535265e-02,1.612423751061071650e-02,1.446413404369760632e-02,1.645046714538783011e-02,1.962666975522368157e-02,2.446452011426744622e-02,2.559802331865277183e-02,2.063199752914036608e-02,8.294649061845303650e-02,3.996328468842562098e-01
1.977188330666405924e-02,9.155862041471323626e-03,1.105075048861888648e-02,1.176423738202821319e-02,1.157176184799220929e-02,1.250427262495974745e-02,1.239807922687091724e-02,1.620444883961742397e-02,2.075417223898573874e-02,2.719878408550161636e-02,3.777830137010131789e-02,5.681346797752412359e-02,6.347710370759820919e-02,8.771574682137368850e-02,4.569966515878999547e-02,4.862662069361337047e-02,2.763351330892776722e-02,2.888792282385207327e-02,1.875640893743962118e-02,1.659271845137970727e-02,1.475092670327656126e-02,1.383169010107012514e-02,1.127309291586737344e-02,7.781984953697083582e-03,1.859778254904443096e-01,1.820287584990159524e-01
5.118009166610148347e-02,2.314747681758913198e-02,2.295520775260776261e-02,1.835471386816533990e-02,1.382833487469338658e-02,1.157588666650385435e-02,1.065965475349208921e-02,1.196686956959445471e-02,1.314626305199412433e-02,1.582406628662287942e-02,2.019899311158995792e-02,2.864486829565971934e-02,3.545806762066983087e-02,3.150419930672340024e-02,2.280268145524824361e-02,1.891648325914441556e-02,1.515166162361541828e-02,1.425906054540583383e-02,1.215161973259330959e-02,1.329664109164435497e-02,1.486809160598926913e-02,1.981015846620864593e-02,2.429786882091340000e-02,2.319688674490277824e-02,7.265729811471839661e-02,4.401468548965343786e-01
3.940323480173310577e-02,1.730340211923240765e-02,2.023842721681372997e-02,1.988984941425062797e-02,1.784021193517958473e-02,1.631344115995319449e-02,1.648773006123474896e-02,1.822364751799899693e-02,2.067763524804323849e-02,2.556469603997793549e-02,3.234104852180464534e-02,4.576826547653535526e-02,5.602342442794183003e-02,5.439208031194651266e-02,3.947295036224572617e-02,3.303820412693085629e-02,2.630368098141171174e-02,2.242749581691001401e-02,1.965978806455898065e-02,2.013385387604479937e-02,1.947852760722616761e-02,2.036391522573644669e-02,1.901143335179160745e-02,1.403374233119050567e-02,4.497350808669148270e-02,3.206358059096441893e-01
3.224651162775699076e-02,3.271162790682459465e-02,1.052093023250920412e-02,6.032558139506824860e-03,4.665116279048068908e-03,4.925581395325927432e-03,4.493023255793055643e-03,5.493023255788404002e-03,7.646511627871411046e-03,9.139534883678419874e-03,1.067906976739219083e-02,1.906511627898109171e-02,1.767906976735963281e-02,2.177209302315454703e-02,2.039534883711444091e-02,2.136744186036573095e-02,1.553953488364865319e-02,1.520465116271997770e-02,1.077674418599638625e-02,1.321860465110130840e-02,1.489767441853535879e-02,2.284651162780071409e-02,3.641860465099339833e-02,2.326511627896155759e-02,1.397813953481870652e-01,4.792186046489338436e-01
4.140874751287375310e-02,1.642615646206190341e-02,1.770546761569971594e-02,2.072647745897145469e-02,2.148706403643409896e-02,2.069966073556586683e-02,1.880736458833269162e-02,2.293180587614890298e-02,2.644932698792469561e-02,2.985154349606555096e-02,2.873320575295230592e-02,3.027235415026935383e-02,3.000608673858005601e-02,3.228485059723602835e-02,2.954063025876095538e-02,3.094671802032437566e-02,2.831422185102409200e-02,2.518112248812244200e-02,2.305682880188995171e-02,2.354866358456850564e-02,2.397451607505292348e-02,2.436069150611162859e-02,2.081080034401246864e-02,1.462899757334120733e-02,5.562058793656232680e-02,3.422261095510396589e-01
3.428254701913297647e-02,1.581496721341682510e-02,1.581722187775367119e-02,1.536065234954235754e-02,1.548954399413205417e-02,1.738458936925112164e-02,1.624748698870178559e-02,2.001127332167671607e-02,2.343460533978789992e-02,2.684779136838327807e-02,3.494466677938675575e-02,4.641752625742764926e-02,3.852582530107716285e-02,4.882625932395813495e-02,3.962497416528958788e-02,3.215226499820297845e-02,2.869624034720752795e-02,2.567724480017072666e-02,2.158991413485839353e-02,2.082558292466759817e-02,1.975273847771837413e-02,1.963624748698132930e-02,1.902899122559080503e-02,1.448696991901452999e-02,5.744922308022568092e-02,3.316746519360683765e-01
3.757651268287165447e-02,1.789662002426816237e-02,1.636381061911931084e-02,1.568398185418459767e-02,1.519711200561293420e-02,1.647754137114786424e-02,1.493898153471667073e-02,1.824867420610935473e-02,2.153919877322756429e-02,2.440163567821583210e-02,2.973803590822967496e-02,4.018976423229174422e-02,3.433071369239388410e-02,4.308159223050087722e-02,3.531148169443785317e-02,2.983707111364779577e-02,2.674653376779327282e-02,2.501118139414413785e-02,2.093859817262734568e-02,2.140949460097028162e-02,2.179605137050552935e-02,2.116030924540210703e-02,1.997635933804870270e-02,1.418120247906575794e-02,7.488722765313725327e-02,3.430803143566908964e-01
1.607549140263254614e-02,9.874678303589248807e-03,1.079780687021373968e-02,1.043415016214954694e-02,1.096564842778182877e-02,1.115213904730192815e-02,1.106821826851788274e-02,1.603819327872852557e-02,2.174480623604355817e-02,2.915780836196749798e-02,4.141024206443801037e-02,6.774271754067601181e-02,9.084890529921628433e-02,1.017306329482140781e-01,5.526649509478137601e-02,5.229196971343579720e-02,3.300883965505754802e-02,3.843571668309243156e-02,2.331132744001239085e-02,2.128790421821931400e-02,1.850919398736983884e-02,1.712916340292110554e-02,1.459289097744775714e-02,8.541270374020540346e-03,7.446570437437557977e-02,1.941180858584711788e-01
2.551864214946217985e-02,1.104819776270273869e-02,1.467928227129833285e-02,1.489148850881366094e-02,1.342625496406497400e-02,1.390792943969500206e-02,1.254374648423932891e-02,1.757943418400780347e-02,2.193471458253665532e-02,2.786638417403651188e-02,3.764471286462372362e-02,5.235767866568639267e-02,5.727210565830324895e-02,8.687655996817958415e-02,4.426352646331606355e-02,5.232399513592205648e-02,3.112021314927152643e-02,3.387215753101791016e-02,2.339321142133247641e-02,2.149346034262383451e-02,1.912213984721446505e-02,1.980254714845408603e-02,1.663629535060634837e-02,1.133450776569960849e-02,9.133962766195431737e-02,2.277511865015688086e-01
2.440600122466501584e-02,1.209430496015892649e-02,1.356093080216301018e-02,1.326086956517678883e-02,1.274035517448640457e-02,1.210349050822993357e-02,1.173300673603266085e-02,1.575015309241962688e-02,2.079301898340234905e-02,2.680649112055478664e-02,3.542559706051615076e-02,4.999693815048990297e-02,5.674525413332288243e-02,8.589712186134140781e-02,4.131047152467449274e-02,5.105633802801268911e-02,2.948560930793176285e-02,3.525719534588102333e-02,2.241579914261354611e-02,2.152480097972588741e-02,1.932639314139826536e-02,2.005817513772180719e-02,1.621555419468397041e-02,1.106552357620616857e-02,1.126209430492571273e-01,2.283496631958715495e-01
2.514053198696363303e-02,1.149272850572980766e-02,1.401250847708834964e-02,1.421143847482718263e-02,1.325295757663099046e-02,1.295154848914791164e-02,1.245120940392599983e-02,1.547735664225611575e-02,1.905206841980543533e-02,2.482103835423156782e-02,3.352271870986806707e-02,4.825258081516614617e-02,5.850048978959083296e-02,7.281440735416226662e-02,4.041895863148091406e-02,4.314068269145312357e-02,2.640645015439256615e-02,3.007459874906164010e-02,2.061638158384261621e-02,1.982367568376211531e-02,1.764147389038462493e-02,1.798206615924050414e-02,1.491070755778792570e-02,1.102253032925620477e-02,1.587913495587106039e-01,2.232175420082187778e-01
8.613219113919609940e-03,6.247287362064189199e-03,6.817946008821163494e-03,8.295740007625236612e-03,8.006026622940037515e-03,9.249273341835033066e-03,8.790042919956981768e-03,1.404251370383983837e-02,2.179974484762398773e-02,3.234450830559233020e-02,4.099097321775450192e-02,6.718939290977923862e-02,7.029294297648891465e-02,1.102408749416882577e-01,6.381878044180239185e-02,6.253388514049362801e-02,3.871345336891777317e-02,4.492420688675936163e-02,2.350149131151258244e-02,2.143696377449359411e-02,1.816937674722446383e-02,1.692357265923388407e-02,1.657540512379252970e-02,9.560176356169338904e-03,9.878934147011503297e-02,1.721328604391908490e-01
