1.675527458190917969e+02,8.520708465576171875e+01,3.488197994232177734e+01,7.779311180114746094e+00,5.065286636352539062e+00,4.690691947937011719e+00,1.821345510482788086e+02,8.687744140625000000e-01,3.302303218841552734e+01,1.704954080581665039e+02,1.519989967346191406e+00,2.702202796936035156e+00,1.668614492416381836e+02,8.538665294647216797e+01,3.542803382873535156e+01,9.274147987365722656e+00,6.965310096740722656e+00,6.306577682495117188e+00,1.821235618591308594e+02,8.712968826293945312e-01,3.302318859100341797e+01,1.695747671127319336e+02,1.518421173095703125e+00,2.649689674377441406e+00
2.448108715546942165e+02,1.515671498169681399e+02,6.146872644810508035e+01,6.762946813092161946e+00,4.456745262704565391e+00,3.970001614987080263e+00,2.533449208656330711e+02,8.425589470284238214e-01,5.839093790374676729e+01,2.463353655254091166e+02,8.760127314814815103e-01,1.329171377045650360e+00,2.448355001076658084e+02,1.514951516742032709e+02,6.139196409345392169e+01,5.941581206933677528e+00,3.518431040051679393e+00,3.092922319121447217e+00,2.533294405415589949e+02,8.416471522394487481e-01,5.839602174849267868e+01,2.460303853090008488e+02,8.732268787683031830e-01,1.352131110034453076e+00
2.245732758572826242e+02,9.205276818177948428e+01,3.731191787824241857e+01,4.709303621087433278e+00,2.153120670465090480e+00,1.812434785151427974e+00,2.547332064477705558e+02,5.302372959901867633e-01,3.547429734528603973e+01,2.335528379540332367e+02,6.580108356124986235e-01,7.302127183899302931e-01,2.246248943699898746e+02,9.204870880614676310e+01,3.726543401117911003e+01,4.252320158777219916e+00,1.968876762952376902e+00,1.809078684224844968e+00,2.547437211449164067e+02,5.298482740343205544e-01,3.547428513051482923e+01,2.335191507254648684e+02,6.596853697022594387e-01,7.326512308973007759e-01
2.494260539307157956e+02,1.425844117456297226e+02,5.773453850404163035e+01,5.707244244126104427e+00,3.204810617297339626e+00,2.254464189198049695e+00,2.549097330541919177e+02,8.368404991796942749e-01,5.494572904073671538e+01,2.503520800394398975e+02,8.981732824527584036e-01,2.012425266054441053e+00,2.494282002999104293e+02,1.425873750535617717e+02,5.772621813362991361e+01,5.515859066903560759e+00,3.174985442187141516e+00,2.316952028152311271e+00,2.549110440547947860e+02,8.370662648958412388e-01,5.494517011996062905e+01,2.503226429545324834e+02,8.975608442149218824e-01,2.008298041934298173e+00
2.092297878265380859e+02,1.175777606964111328e+02,4.793733692169189453e+01,6.775629997253417969e+00,4.572216987609863281e+00,4.011879920959472656e+00,2.328657894134521484e+02,9.003257751464843750e-01,4.541470813751220703e+01,2.131994380950927734e+02,1.406044006347656250e+00,2.222832679748535156e+00,2.090331649780273438e+02,1.177031393051147461e+02,4.814352989196777344e+01,7.271409988403320312e+00,5.508073806762695312e+00,4.705842971801757812e+00,2.328508577346801758e+02,8.988847732543945312e-01,4.539616775512695312e+01,2.129563922882080078e+02,1.412649154663085938e+00,2.120341300964355469e+00
2.081219025712611028e+02,1.083661839446569530e+02,4.400607242565399702e+01,4.583443554109082108e+00,2.671537589461994155e+00,2.458597798926456246e+00,2.208611584557008882e+02,6.203321662142151638e-01,4.177997266010611810e+01,2.104852493753084843e+02,7.087877128578480290e-01,1.151774972235932948e+00,2.080492763990004903e+02,1.083520020977295104e+02,4.400469482662882825e+01,4.569606829960513039e+00,2.553342677998519328e+00,2.297911332366732395e+00,2.208604508576011938e+02,6.212961963228035289e-01,4.178002086161154693e+01,2.103132326628825410e+02,7.209855858218163771e-01,1.144926502344521202e+00
2.549198198221594396e+02,1.752150387121794495e+02,7.093393955290548547e+01,1.006728794867000509e+01,8.573108626098518315e+00,7.430390359351519258e+00,2.550000000000000000e+02,1.149777699291546273e+00,6.751801042597247715e+01,2.549963806882319091e+02,1.592632220444739843e+00,2.666791754098019940e+00,2.549196393326823511e+02,1.750346154578632820e+02,7.121720112327648167e+01,1.529068631015450208e+01,3.963232605488957461e+01,4.147613124052105604e+01,2.550000000000000000e+02,1.150291466699908005e+00,6.751834110693287982e+01,2.549982305971647918e+02,1.598984411249385396e+00,2.647314039570911159e+00
2.295746998712753566e+02,1.268393897449895036e+02,5.137201506579170740e+01,6.519575192481316783e+00,5.606797857065562773e+00,6.238601730434094605e+00,2.508065730330727092e+02,8.038071488215313698e-01,4.888279676524789608e+01,2.321080552240083534e+02,9.961390678525916531e-01,1.668319198386177149e+00,2.294495430032415300e+02,1.268437109848809143e+02,5.141591792632168989e+01,7.211017990764773344e+00,6.139375531978466860e+00,6.482609250409027801e+00,2.508082131822447138e+02,8.041455153912373532e-01,4.888330956422585416e+01,2.324030438455239391e+02,1.000616166330992041e+00,1.658508182979596235e+00
2.191370168107640097e+02,1.176814718235350625e+02,4.767570721697961744e+01,2.911793183785574612e+00,1.721591091256906569e+00,1.412501736649175443e+00,2.295742975922027256e+02,6.240480490750339726e-01,4.535048465870836054e+01,2.213643329664105295e+02,6.378878071197272570e-01,7.288155518269548994e-01,2.192065426253860778e+02,1.176897094185164150e+02,4.765431383655192121e+01,2.266099539387203432e+00,1.395885477338064229e+00,1.221218112449369952e+00,2.294974511333639668e+02,6.247020978722039874e-01,4.535402421690481134e+01,2.204577315621292826e+02,6.409314851823748604e-01,7.307990723621634599e-01
2.295774408877507540e+02,1.249738881775501511e+02,5.087195390524968275e+01,3.658094750320102229e+00,2.534241570635936913e+00,2.423339308578745133e+00,2.327247733674775816e+02,6.547776355100298762e-01,4.809715066154502949e+01,2.300474297908664028e+02,6.148459240290226058e-01,7.584054630815194598e-01,2.296890174989329978e+02,1.249240768245838638e+02,5.075041570635936949e+01,2.991470763977806424e+00,1.974654716175842983e+00,1.744717029449423862e+00,2.327059889031156672e+02,6.536577037985488170e-01,4.809723090055484107e+01,2.299901903542466926e+02,6.143491250533503756e-01,7.563380281690140761e-01
2.515011963569002660e+02,1.522923999176700534e+02,6.181639137593907662e+01,1.092576155191931697e+01,7.385702891839044604e+00,5.946807142122054302e+00,2.546457754450962341e+02,1.781799938252547122e+00,5.864869558505711922e+01,2.491012272306267334e+02,2.321138211382113958e+00,7.427961304929504571e+00,2.510476613152207506e+02,1.523898322527529103e+02,6.203720284038283239e+01,1.434147627868683728e+01,9.332342801276114486e+00,7.249035196048162710e+00,2.546392790984871795e+02,1.851252958732118925e+00,5.866613924050633244e+01,2.469674153545333013e+02,2.300632911392404889e+00,7.929234846145929438e+00
2.489599712368168696e+02,1.570308975939369134e+02,6.430358854951376202e+01,1.277904853216454306e+01,9.355407934986075702e+00,7.806350728210747825e+00,2.522117289868967589e+02,1.748550426882162334e+00,6.045695795096562364e+01,2.465652536182258245e+02,2.217858284253298784e+00,7.444140072136237407e+00,2.487219901383372189e+02,1.570893484910742757e+02,6.402565858558187983e+01,1.460338766379034858e+01,9.882196502762178980e+00,7.797002693694927267e+00,2.521958065105236813e+02,1.745445829338446719e+00,6.045593069442541889e+01,2.456142879970780371e+02,2.179381819842030943e+00,7.624218143633291866e+00
2.338388150699912558e+02,1.359673043799212735e+02,5.517572656933508313e+01,5.391281167979002475e+00,4.297616606517935089e+00,3.923983623140857357e+00,2.496404336176727838e+02,8.061297025371828573e-01,5.239792828630795896e+01,2.353703897364391935e+02,8.307906824146981117e-01,1.221634405074365715e+00,2.337003191983814645e+02,1.359213623687664096e+02,5.514053614391951186e+01,5.606931457786526352e+00,3.489282589676290680e+00,3.019104057305336930e+00,2.496238790463692112e+02,8.061057797462817254e-01,5.240475311679789883e+01,2.354771024715660417e+02,8.332820702099738019e-01,1.208316245625546737e+00
2.447223109243697365e+02,1.387624369747899209e+02,5.625627100840335970e+01,1.039499474789916000e+01,6.558613445378151496e+00,4.986575630252100488e+00,2.506701207983193171e+02,1.506817226890756256e+00,5.350355042016806806e+01,2.405340913865546213e+02,1.954852941176470571e+00,6.104595588235294024e+00,2.440282773109243806e+02,1.389564495798319399e+02,5.661245273109243925e+01,1.339742647058823444e+01,7.862106092436975224e+00,5.843419117647059124e+00,2.506845430672268833e+02,1.491244747899159728e+00,5.350655987394957691e+01,2.415816701680672338e+02,1.961144957983193216e+00,5.959952731092436728e+00
2.364482643236475212e+02,1.194025786883122464e+02,4.837220974914727378e+01,6.576961271102283568e+00,4.049846725098225519e+00,3.020292733474374991e+00,2.531995218254824920e+02,1.223608652476145142e+00,4.602316393938085781e+01,2.378011312119511160e+02,2.815368507404688803e+00,1.912595526963429826e+00,2.365902540909287097e+02,1.196051660118302351e+02,4.862553970035835960e+01,6.041422002504210020e+00,4.297628556625361362e+00,3.882053883683778572e+00,2.531885065411683513e+02,1.224018824748499545e+00,4.602457795431975995e+01,2.369462242562929077e+02,2.780498467250982042e+00,1.891293553818919726e+00
2.431987189575716570e+02,1.121000066584344239e+02,4.552396279751095420e+01,8.129836444638144144e+00,4.902773742362977138e+00,3.153445638927225403e+00,2.549722978862497200e+02,6.826428738610041957e-01,4.321092255635456780e+01,2.441482339007126541e+02,8.478240034543150783e-01,1.467110360523958157e+00,2.431597590453822875e+02,1.119384281454040604e+02,4.559269398238944859e+01,6.433409098246208657e+00,4.470485480577548465e+00,3.425513304762596523e+00,2.549722918331275139e+02,6.816032501230802065e-01,4.320772146356424059e+01,2.435365608580906098e+02,8.540521617717085068e-01,1.431522541827074502e+00
2.514723990929705337e+02,1.543838684807256243e+02,6.269795464852607836e+01,5.342013605442176960e+00,3.183439909297052228e+00,2.672591836734693693e+00,2.533150226757369694e+02,8.435396825396825893e-01,5.960321088435374293e+01,2.489465532879818568e+02,8.640975056689342848e-01,1.503324263038548825e+00,2.516000997732426185e+02,1.545683605442176827e+02,6.269475736961451418e+01,6.163979591836734606e+00,3.831675736961451140e+00,2.899678004535147569e+00,2.533265170068027317e+02,8.402789115646258633e-01,5.956684353741496807e+01,2.494471383219954532e+02,8.749115646258502910e-01,1.465340136054421816e+00
2.474813872799220178e+02,1.100021405631702720e+02,4.454196822847966786e+01,2.626116877903309277e+00,2.088177438779606376e+00,2.050158188526313818e+00,2.550000000000000000e+02,6.052326470532010116e-01,4.239178948978226202e+01,2.527474288390586992e+02,7.520607520406797919e-01,8.500186385272695544e-01,2.474402099940739106e+02,1.100061206056087570e+02,4.454702452639024557e+01,2.678253617785934182e+00,2.310057158150293333e+00,2.267085316663799421e+00,2.550000000000000000e+02,6.059958708493433654e-01,4.239212402745120301e+01,2.525359408155072458e+02,7.540388254860354023e-01,8.460687044789815259e-01
2.447640275710657534e+02,1.152605603623816251e+02,4.674258474576271283e+01,5.489514609295747860e+00,6.159667458959948050e+00,6.388777665474524525e+00,2.550000000000000000e+02,7.101641231830937429e-01,4.443427344114445532e+01,2.501179045323618482e+02,9.927805051425017124e-01,1.115957582690983330e+00,2.446920274562942836e+02,1.151663561358301706e+02,4.672404684156355614e+01,5.553856506060673048e+00,5.419261982510310993e+00,4.743094275495923995e+00,2.550000000000000000e+02,7.087128196014839121e-01,4.443323772130528226e+01,2.497775687518048642e+02,9.890587629858349494e-01,1.116554116592990864e+00
2.230172742923140561e+02,1.159913835559720212e+02,4.705619974285776408e+01,1.054599795157881026e+01,5.903406045021682758e+00,3.501706291268059879e+00,2.486260541742029773e+02,9.030650046852186641e-01,4.470233934058271075e+01,2.265354649262350506e+02,1.015933012268735336e+00,3.712524788075573845e+00,2.230707304582797690e+02,1.159766992089607527e+02,4.698221796073133305e+01,8.995287541676654897e+00,4.284946283423042956e+00,2.623282268081675195e+00,2.486170324042798825e+02,9.017673080694720289e-01,4.469974939527991609e+01,2.265166445117566241e+02,1.022325611802392675e+00,3.685817952014644128e+00
2.482535268049613535e+02,1.277578049862368630e+02,5.179087279872649674e+01,7.473631355089046302e+00,4.079787873511756757e+00,2.712479894206214937e+00,2.550000000000000000e+02,8.424451961662189348e-01,4.924975541405498802e+01,2.491954697708354161e+02,9.335130418200511260e-01,2.886900764434716216e+00,2.481879425347395056e+02,1.277666691539813684e+02,5.176637067621795296e+01,7.968182063144628735e+00,3.902491045667097591e+00,2.416618993135011273e+00,2.550000000000000000e+02,8.406646933970085556e-01,4.925031195071800738e+01,2.492463467565416408e+02,9.396090355851822729e-01,2.908422254833681553e+00
2.449298722106400987e+02,1.263783912439193955e+02,5.117048104393482788e+01,5.164579183074666346e+00,2.780143232182842983e+00,2.401171338120608567e+00,2.550000000000000000e+02,7.429341363601266179e-01,4.870219712763493192e+01,2.478181256273646795e+02,8.813975754767972015e-01,1.614529379970658596e+00,2.448260840861709653e+02,1.263777804802717952e+02,5.117301714153347092e+01,5.349167631843100956e+00,3.047182843023704901e+00,2.583944483051501706e+00,2.550000000000000000e+02,7.434055285306153671e-01,4.870299166087561105e+01,2.480351810670990744e+02,8.849799243301675888e-01,1.617279360667129851e+00
2.272799158417320200e+02,1.490537736819574093e+02,6.044412733915848435e+01,5.951532669403358788e+00,4.091196899152775401e+00,3.742248711575412390e+00,2.428804527821011163e+02,8.474133611206058347e-01,5.750088107334977394e+01,2.290239997079681586e+02,8.407995035458639688e-01,1.449161569936648908e+00,2.271213392314916462e+02,1.490998483425533436e+02,6.051714857451955965e+01,7.304947616787848652e+00,4.212984134042616624e+00,3.460998815279902718e+00,2.428176161573255172e+02,8.462319595668637007e-01,5.750877588878896063e+01,2.283060062322250587e+02,8.352973581073681597e-01,1.406445275555275432e+00
2.493957015511494717e+02,1.279101845675610889e+02,5.195019371913893735e+01,7.802398959383965327e+00,4.212292975089877878e+00,2.945189352805141159e+00,2.550000000000000000e+02,8.385788415949954056e-01,4.927312196625731389e+01,2.504332445028770451e+02,9.244608141681892599e-01,2.871881132604429343e+00,2.492604536905456314e+02,1.278540258886536520e+02,5.177333410670610903e+01,7.670390671405723282e+00,3.712669457253431116e+00,2.333168991618572718e+00,2.550000000000000000e+02,8.387345902789190566e-01,4.927393293354257509e+01,2.504860529738868422e+02,9.219892436736495389e-01,2.869240923879710525e+00
2.480206497490239883e+02,1.325108895705521377e+02,5.394067902955939786e+01,1.140301868377021677e+01,6.266682933630786323e+00,5.488915225878415960e+00,2.549908812046848823e+02,9.097113775794757329e-01,5.106552565532626886e+01,2.438219394868934842e+02,1.129231734523145514e+00,2.737402398215281529e+00,2.483484592861126714e+02,1.325879182933630887e+02,5.375553541550473824e+01,1.153719325153374164e+01,5.792414947016173876e+00,4.105200780814278083e+00,2.549908463469046183e+02,9.059537088678193406e-01,5.106822364751812415e+01,2.424842442833240455e+02,1.149986056887897456e+00,2.683763245956497290e+00
2.428962186046511533e+02,1.311035441860465198e+02,5.339893023255813631e+01,1.377659534883721015e+01,1.157386511627906955e+01,1.123361860465116280e+01,2.536978511627906983e+02,4.415013953488371889e+00,5.053924651162790838e+01,2.417519348837209350e+02,9.484637209302325900e+00,1.145976744186046581e+01,2.430844837209302227e+02,1.310231441860465225e+02,5.322498139534883421e+01,1.229903255813953500e+01,1.044824186046511549e+01,9.800776744186046940e+00,2.536894511627907036e+02,4.509367441860464787e+00,5.055618604651162684e+01,2.404692558139534810e+02,9.601083720930231991e+00,1.191688837209302321e+01
2.386095654594757036e+02,1.175568540841431258e+02,4.764829998779729436e+01,8.431245720832794888e+00,4.827073418635357882e+00,3.335349775565215502e+00,2.544381780995784652e+02,6.809738635591418010e-01,4.530564678356419961e+01,2.438763320129567944e+02,8.316652162253598268e-01,1.228573986024614317e+00,2.385956288010148114e+02,1.175919529370157761e+02,4.766133971089087851e+01,9.245802013665567642e+00,5.935439724847265452e+00,4.025626265482639354e+00,2.544380512499004396e+02,6.806057364405658783e-01,4.530557663627681819e+01,2.438362087144851955e+02,8.321189814906152504e-01,1.266725268879667521e+00
2.445809559776788262e+02,1.220204697217368448e+02,4.953213873701219683e+01,4.852178193638088999e+00,4.630404148582379698e+00,5.947061232925614505e+00,2.541350731826466074e+02,7.340638445784717359e-01,4.704439734701163189e+01,2.478714063468801214e+02,1.002671025684384487e+00,1.038082783758901284e+00,2.444709798395430482e+02,1.219913435920560687e+02,4.965833267572290310e+01,5.140390808485053142e+00,5.969799146985326210e+00,6.752029010014467758e+00,2.541351445803506124e+02,7.341848448978824937e-01,4.704440072900813874e+01,2.476739680213441659e+02,1.001303947541476447e+00,1.053359261973207062e+00
2.458278985368347094e+02,1.559246073733307867e+02,6.338356271164781930e+01,4.784209954635486817e+00,4.589377675547888558e+00,5.746919685643089970e+00,2.500994888505526887e+02,8.734247012970417501e-01,6.008932017123506597e+01,2.464433173599130953e+02,1.040208932336591952e+00,1.068607756692863120e+00,2.459447204651459913e+02,1.559556501182033230e+02,6.331774519200050833e+01,4.910627435946584463e+00,4.977024471279790419e+00,5.750371222286116080e+00,2.500998140693885432e+02,8.731825442463739817e-01,6.008975720401252119e+01,2.464126241134751751e+02,1.037972653504568354e+00,1.056305028432688031e+00
2.475502685464921058e+02,1.274643336690164546e+02,5.195670620267800643e+01,5.932192010741859534e+00,4.916787885569355865e+00,4.565971056655850013e+00,2.547154712617955283e+02,7.121797023609712785e-01,4.907446570437507205e+01,2.490446924769684074e+02,7.056059080228264113e-01,9.499459177203386506e-01,2.477802860766103379e+02,1.273993696617060181e+02,5.183079706090783390e+01,6.749850807504382821e+00,4.847366752452352046e+00,3.758019096639439116e+00,2.547129536384319977e+02,7.101376300772070937e-01,4.907341203237476890e+01,2.486025884897989613e+02,6.883741747790086407e-01,9.420387154526127516e-01
2.364264941171715293e+02,1.449218104223577939e+02,5.874468558109141725e+01,5.508732455091434055e+00,3.784742034687298862e+00,3.340853742745409694e+00,2.511072113068872795e+02,8.274965390173166790e-01,5.585490819553962893e+01,2.380671784317622155e+02,8.816832333493891394e-01,1.358052553043138433e+00,2.363483079078822868e+02,1.449117828355469157e+02,5.874418706485089814e+01,6.271795770022332128e+00,3.657674287003883862e+00,3.180459510713046445e+00,2.510877287532715059e+02,8.275302225470811956e-01,5.585994051488643919e+01,2.373650587272341568e+02,8.770382745948713810e-01,1.379913163860267300e+00
2.360081261481934973e+02,1.418323086344151989e+02,5.753484078383343814e+01,5.693903857930189716e+00,3.802721984078383244e+00,3.432856705450091805e+00,2.496131445192896479e+02,7.985027556644213043e-01,5.464660134721371776e+01,2.377605664421310507e+02,8.147428046540110547e-01,1.181417636252296344e+00,2.358455909369259018e+02,1.419936527862829223e+02,5.787680955296999485e+01,6.865992039191671559e+00,4.669507042253520979e+00,4.477210655235762005e+00,2.495938548683404861e+02,7.983527250459276914e-01,5.465191977954684432e+01,2.378100275566442008e+02,8.157134109001836775e-01,1.192268830373545585e+00
2.351891432446688270e+02,1.507260040690226788e+02,6.109289126667169256e+01,5.659455956597091664e+00,4.122748850877854032e+00,3.868784567854720802e+00,2.493156868359581040e+02,8.368653454901665567e-01,5.811332378871222915e+01,2.358166890211739997e+02,8.238414588199833855e-01,1.294886594830834126e+00,2.350000843945445013e+02,1.507202170145429818e+02,6.108473212267350050e+01,5.769220103986135051e+00,3.325663476753824011e+00,2.898277447065029211e+00,2.492994891115967278e+02,8.364524150403134239e-01,5.811227488508778549e+01,2.361375178961645815e+02,8.387009268329440603e-01,1.323541556777936945e+00
2.429698595785163491e+02,1.260086102964063883e+02,5.117143031461485236e+01,5.113486907000907244e+00,2.823282872787693076e+00,2.451254353007539244e+00,2.496193049216933559e+02,6.608939539410518815e-01,4.856324921781039450e+01,2.451432239948443339e+02,6.234865855030783388e-01,6.833045446640859666e-01,2.432775118113918325e+02,1.259283377685420220e+02,5.106577882118436662e+01,4.515105648570722607e+00,2.505357688255245741e+00,2.429433418530257960e+00,2.496178048420495657e+02,6.608055420380332112e-01,4.856368798927950792e+01,2.451525412211364312e+02,6.244587510978419909e-01,6.780199240972852870e-01
2.331143213764147504e+02,1.297101067907995571e+02,5.262305266520628066e+01,3.540525967506389371e+00,2.340224078130704655e+00,2.030062751004015897e+00,2.379802348028477468e+02,8.087203358890105998e-01,4.995523776925885073e+01,2.341840831507849714e+02,1.070162696239503441e+00,1.585323338809784488e+00,2.332211769806498580e+02,1.296473058141657475e+02,5.253556681270536899e+01,3.280832420591456522e+00,2.207626414749908506e+00,1.918803623585250140e+00,2.379355471887550095e+02,8.099655439941584323e-01,4.997021198430083899e+01,2.340468478459291646e+02,1.065134629426798041e+00,1.556882301935012869e+00
2.409280733330023452e+02,1.196681301822153785e+02,4.852362097214636805e+01,3.535906608410704699e+00,2.396593019214537712e+00,2.244176307035400608e+00,2.484925604488357180e+02,6.392805719676282195e-01,4.608194677523459859e+01,2.426725577180874893e+02,7.131805769326250433e-01,9.060990020356486374e-01,2.408150595799612859e+02,1.196313633881137974e+02,4.851842981977061697e+01,4.197495903877662471e+00,2.670117422173675426e+00,2.546714165135792740e+00,2.484941139963258934e+02,6.390923985899409354e-01,4.608197805471426278e+01,2.426104138324810151e+02,7.140082418946427367e-01,9.057236482796285904e-01
2.541523537979979608e+02,1.476654321752874353e+02,5.978056105731439374e+01,4.996093672961680277e+00,2.647552946015771624e+00,2.284715315675739600e+00,2.545202007680236136e+02,7.933436074570979768e-01,5.690255735524895897e+01,2.542130025891918876e+02,8.098662579556371588e-01,1.363858938346805161e+00,2.541474233455514593e+02,1.476666831015081414e+02,5.978283047414048212e+01,6.337372547804258183e+00,3.594818235348808511e+00,2.737351980774052951e+00,2.545283754581799087e+02,7.933731901717769874e-01,5.690117401116254570e+01,2.542484497248807429e+02,8.198976156331968523e-01,1.365569100995387863e+00
2.532719457188591434e+02,1.363368545858102721e+02,5.519512677699032110e+01,4.533951002969336841e+00,2.474716008830652569e+00,2.198537943838477560e+00,2.550000000000000000e+02,7.487206264764862951e-01,5.253602180290506851e+01,2.539566143611165785e+02,7.511544114584263188e-01,1.240611481038494279e+00,2.532503614974025652e+02,1.363359262961838851e+02,5.519305151412368815e+01,5.664136184848647559e+00,3.140957209418569374e+00,2.535849236243759464e+00,2.550000000000000000e+02,7.494406459943707688e-01,5.253505483454427605e+01,2.539113974329221435e+02,7.603480491041409994e-01,1.236486245246978699e+00
